-4568.8	25.0
-4468.8	25.0
-4368.8	25.0
-4268.8	25.0
-4168.8	25.0
-4068.8	25.0
-3968.8	25.0
-3868.8	25.0
-3768.8	25.0
-3668.8	25.0
-3568.8	25.0
-3468.8	25.0
-3368.8000000000006	25.0
-3268.8000000000006	25.0
-3168.8000000000006	25.0
-3068.8000000000006	25.0
-2968.8000000000006	25.0
-2868.8000000000006	25.0
-2768.8000000000006	25.0
-2668.8	24.999999999999996
-2568.8	24.99999999999999
-2468.8	24.99999999999999
-2368.7999999999997	25.0
-2268.8	25.00000000000001
-2168.8	24.999999999999996
-2068.8	24.999999999999996
-1968.8	25.0
-1868.8	25.0
-1768.8	25.0
-1668.8	25.0
-1568.8	25.0
-1468.8	25.0
-1368.8	25.0
-1268.8	25.0
-1168.8	25.0
-1068.8	25.0
-968.8	25.0
-868.8	25.0
-768.7999999999998	25.0
-668.8	25.0
-568.8	25.0
-468.79999999999995	25.0
-368.8	25.0
-268.8	25.0
-168.8005	25.000000000000007
-68.8015	25.0
31.198500000000006	25.000000000000004
131.19950000000003	25.000000000000004
231.2	25.0
331.2	25.0
431.2	25.0
531.1999999999999	25.000000000000004
631.2	25.0
731.2000000000002	25.0
831.2000000000002	25.0
931.2	25.0
1031.2	25.0
1131.2	25.0
1231.2	25.0
1331.2	25.0
1431.2	25.0
1531.2	25.0
1631.2	25.0
1731.2	25.0
1831.2	25.0
1931.2	25.0
2031.1999999999996	24.999999999999982
2131.2	25.0
2231.2	25.00000000000001
2331.2	24.999999999999996
2431.2	24.99999999999999
2531.2	24.99999999999999
2631.2	24.999999999999996
2731.2	25.0
2831.1999999999994	25.0
2931.1999999999994	25.0
3031.1999999999994	25.0
3131.1999999999994	25.0
3231.1999999999994	25.0
3331.1999999999994	25.0
3431.2	25.0
3531.2	25.0
3631.2	25.0
3731.2	25.0
3831.2	25.0
3931.2	25.0
4031.2	25.0
4131.2	25.0
4231.2	25.0
4331.2	25.0
4431.2	25.0
4531.2	25.0
4631.2	25.0
4731.2	25.0
4831.2	25.0
4931.2	25.0
5031.2	25.0
5131.2	25.0
5231.2	25.0
5331.2	25.0
5431.2	25.0
5531.2	25.0
5631.2	25.0
5731.2	25.0
5831.2	25.0
5931.2	25.0
6031.2	25.0
6131.2	25.0
6231.2	25.0
6331.2	25.0
6431.2	25.0
6531.2	25.0
6631.2	25.0
6731.2	25.0
6831.2	25.0
-4568.8	50.0
-4468.8	50.0
-4368.8	50.0
-4268.8	50.0
-4168.8	50.0
-4068.8	50.0
-3968.8	50.0
-3868.8	50.0
-3768.8	50.0
-3668.8	50.0
-3568.8	50.0
-3468.8	50.0
-3368.8000000000006	50.0
-3268.8000000000006	50.0
-3168.8000000000006	50.0
-3068.8000000000006	50.0
-2968.8000000000006	50.0
-2868.8000000000006	50.0
-2768.8000000000006	50.0
-2668.8	49.99999999999999
-2568.8	49.99999999999999
-2468.8	50.0
-2368.7999999999997	50.0
-2268.8	50.000000000000014
-2168.8	50.0
-2068.8	50.000000000000014
-1968.8	50.0
-1868.8	50.0
-1768.8	50.0
-1668.8	50.0
-1568.8	50.0
-1468.8	50.0
-1368.8	50.0
-1268.8	50.0
-1168.8	50.0
-1068.8	50.0
-968.8	50.0
-868.8	50.0
-768.7999999999998	50.0
-668.8	50.0
-568.8	50.0
-468.79999999999995	50.0
-368.8	50.0
-268.8	50.0
-168.80050000000003	50.0
-68.8015	50.0
31.1985	50.0
131.1995	49.99999999999999
231.2	50.0
331.2	50.0
431.2	50.0
531.2	49.99999999999999
631.2	50.0
731.2000000000002	50.0
831.2000000000002	50.0
931.2	50.0
1031.2	50.0
1131.2	50.0
1231.2	50.0
1331.2	50.0
1431.2	50.0
1531.2	50.0
1631.2	50.0
1731.2	50.0
1831.2	50.0
1931.2	50.0
2031.1999999999996	49.99999999999999
2131.2	50.00000000000001
2231.2	50.000000000000014
2331.2	50.0
2431.2	50.0
2531.2	49.99999999999999
2631.2	50.0
2731.2	50.0
2831.1999999999994	50.0
2931.1999999999994	50.0
3031.1999999999994	50.0
3131.1999999999994	50.0
3231.1999999999994	50.0
3331.1999999999994	50.0
3431.2	50.0
3531.2	50.0
3631.2	50.0
3731.2	50.0
3831.2	50.0
3931.2	50.0
4031.2	50.0
4131.2	50.0
4231.2	50.0
4331.2	50.0
4431.2	50.0
4531.2	50.0
4631.2	50.0
4731.2	50.0
4831.2	50.0
4931.2	50.0
5031.2	50.0
5131.2	50.0
5231.2	50.0
5331.2	50.0
5431.2	50.0
5531.2	50.0
5631.2	50.0
5731.2	50.0
5831.2	50.0
5931.2	50.0
6031.2	50.0
6131.2	50.0
6231.2	50.0
6331.2	50.0
6431.2	50.0
6531.2	50.0
6631.2	50.0
6731.2	50.0
6831.2	50.0
-4568.8	75.0
-4468.8	75.0
-4368.8	75.0
-4268.8	75.0
-4168.8	75.0
-4068.8	75.0
-3968.8	75.0
-3868.8	75.0
-3768.8	75.0
-3668.8	75.0
-3568.8	75.0
-3468.8	75.0
-3368.8000000000006	75.0
-3268.8000000000006	75.0
-3168.8000000000006	75.0
-3068.8000000000006	75.0
-2968.8	75.00000000000004
-2868.8000000000006	74.99999999999996
-2768.8000000000006	75.00000000000004
-2668.8000000000006	75.0
-2568.8000000000006	74.99999999999997
-2468.8	75.00000000000003
-2368.7999999999997	74.99999999999997
-2268.8	75.00000000000003
-2168.8	75.00000000000001
-2068.8	74.99999999999999
-1968.8	75.0
-1868.8	75.0
-1768.8	75.0
-1668.8	75.0
-1568.8	75.0
-1468.8	75.0
-1368.8	75.0
-1268.8	75.0
-1168.8	75.0
-1068.8	75.0
-968.8	75.0
-868.8	75.0
-768.7999999999998	75.0
-668.8	74.99999999999999
-568.8	75.0
-468.80000000000007	75.00000000000001
-368.8	75.0
-268.8	75.0
-168.8005	75.0
-68.8015	75.0
31.198500000000013	75.00000000000001
131.19949999999997	74.99999999999999
231.19999999999996	75.00000000000001
331.2	75.0
431.2	75.0
531.1999999999999	74.99999999999999
631.2	75.00000000000001
731.2000000000002	74.99999999999999
831.2000000000002	75.0
931.2	75.0
1031.2	75.0
1131.2	75.0
1231.2	75.0
1331.2	75.0
1431.2	75.0
1531.2	75.0
1631.2	75.0
1731.2	75.0
1831.2	75.0
1931.2	75.0
2031.2	75.00000000000001
2131.2	74.99999999999999
2231.2	75.00000000000003
2331.2000000000003	75.00000000000001
2431.2	74.99999999999999
2531.2	75.00000000000001
2631.2	74.99999999999999
2731.2	75.00000000000004
2831.1999999999994	75.00000000000001
2931.2	75.00000000000004
3031.1999999999994	75.0
3131.1999999999994	75.0
3231.1999999999994	75.0
3331.1999999999994	75.0
3431.2	75.0
3531.2	75.0
3631.2	75.0
3731.2	75.0
3831.2	75.0
3931.2	75.0
4031.2	75.0
4131.2	75.0
4231.2	75.0
4331.2	75.0
4431.2	75.0
4531.2	75.0
4631.2	75.0
4731.2	75.0
4831.2	75.0
4931.2	75.0
5031.2	75.0
5131.2	75.0
5231.2	75.0
5331.2	75.0
5431.2	75.0
5531.2	75.0
5631.2	75.0
5731.2	75.0
5831.2	75.0
5931.2	75.0
6031.2	75.0
6131.2	75.0
6231.2	75.0
6331.2	75.0
6431.2	75.0
6531.2	75.0
6631.2	75.0
6731.2	75.0
6831.2	75.0
-4568.8	100.0
-4468.8	100.0
-4368.8	100.0
-4268.8	100.0
-4168.8	100.0
-4068.8	100.0
-3968.8	100.0
-3868.8	100.0
-3768.8	100.0
-3668.8	100.0
-3568.8	100.0
-3468.8	100.0
-3368.8000000000006	100.0
-3268.8000000000006	100.0
-3168.8000000000006	100.0
-3068.8000000000006	100.0
-2968.8000000000006	99.99999999999997
-2868.8	99.99999999999996
-2768.8000000000006	99.99999999999997
-2668.8	100.00000000000006
-2568.8	100.00000000000003
-2468.8	100.00000000000007
-2368.7999999999997	99.99999999999997
-2268.8	100.00000000000001
-2168.8	100.0
-2068.8	100.0
-1968.8	100.0
-1868.8	100.0
-1768.8	100.0
-1668.8	100.0
-1568.8	100.0
-1468.8	100.0
-1368.8	100.0
-1268.8	100.0
-1168.8	100.0
-1068.8	100.0
-968.8	100.0
-868.8	100.0
-768.7999999999998	100.0
-668.7999999999998	100.0
-568.8	100.0
-468.79999999999995	100.0
-368.8	100.0
-268.8	100.0
-168.8005	100.0
-68.80149999999999	100.0
31.198499999999996	100.0
131.1995	99.99999999999999
231.19999999999996	99.99999999999999
331.2	100.0
431.2	100.0
531.2	99.99999999999999
631.2	100.0
731.2000000000002	100.0
831.2000000000002	100.0
931.2	100.0
1031.2	100.0
1131.2	100.0
1231.2	100.0
1331.2	100.0
1431.2	100.0
1531.2	100.0
1631.2	100.0
1731.2	100.0
1831.2	100.0
1931.2	100.0
2031.2	100.0
2131.2	100.0
2231.2	100.00000000000001
2331.2	100.0
2431.2	99.99999999999994
2531.2	99.99999999999997
2631.2	100.00000000000007
2731.1999999999994	99.99999999999997
2831.2	99.99999999999996
2931.1999999999994	99.99999999999996
3031.1999999999994	100.00000000000003
3131.1999999999994	100.0
3231.1999999999994	100.0
3331.1999999999994	100.0
3431.2	100.0
3531.2	100.0
3631.2	100.0
3731.2	100.0
3831.2	100.0
3931.2	100.0
4031.2	100.0
4131.2	100.0
4231.2	100.0
4331.2	100.0
4431.2	100.0
4531.2	100.0
4631.2	100.0
4731.2	100.0
4831.2	100.0
4931.2	100.0
5031.2	100.0
5131.2	100.0
5231.2	100.0
5331.2	100.0
5431.2	100.0
5531.2	100.0
5631.2	100.0
5731.2	100.0
5831.2	100.0
5931.2	100.0
6031.2	100.0
6131.2	100.0
6231.2	100.0
6331.2	100.0
6431.2	100.0
6531.2	100.0
6631.2	100.0
6731.2	100.0
6831.2	100.0
-4568.8	125.0
-4468.8	125.0
-4368.8	125.0
-4268.8	125.0
-4168.8	125.0
-4068.8	125.0
-3968.8	125.0
-3868.8	125.0
-3768.8	125.0
-3668.8	125.0
-3568.8	125.0
-3468.8	125.0
-3368.8000000000006	125.0
-3268.8000000000006	125.0
-3168.8000000000006	125.0
-3068.8000000000006	125.0
-2968.8000000000006	125.0
-2868.8000000000006	125.0
-2768.8000000000006	125.0
-2668.8	125.0
-2568.8	125.0
-2468.8	125.0
-2368.8	124.99999999999997
-2268.7999999999997	125.00000000000004
-2168.8	125.0
-2068.7999999999997	125.00000000000001
-1968.8	125.0
-1868.8	125.0
-1768.8	125.0
-1668.8	125.0
-1568.8	125.0
-1468.8	125.0
-1368.8	125.0
-1268.8	125.0
-1168.8	125.0
-1068.8	125.0
-968.8	125.0
-868.8	125.0
-768.7999999999998	125.0
-668.8	125.0
-568.8	125.0
-468.7999999999999	125.0
-368.8	125.0
-268.8	125.0
-168.8005	125.0
-68.80149999999999	124.99999999999999
31.198499999999996	125.00000000000001
131.1995	125.00000000000001
231.2	125.0
331.2	125.0
431.2	125.0
531.2	125.0
631.2	125.0
731.2000000000002	125.0
831.2000000000002	125.0
931.2	125.0
1031.2	125.0
1131.2	125.0
1231.2	125.0
1331.2	125.0
1431.2	125.0
1531.2	125.0
1631.2	125.0
1731.2	125.0
1831.2	125.0
1931.2	125.0
2031.2	125.00000000000001
2131.2	125.0
2231.2	125.00000000000004
2331.2000000000003	125.00000000000003
2431.2	125.0
2531.2	125.0
2631.2	125.0
2731.2	125.0
2831.1999999999994	125.0
2931.1999999999994	125.0
3031.1999999999994	125.0
3131.1999999999994	125.0
3231.1999999999994	125.0
3331.1999999999994	125.0
3431.2	125.0
3531.2	125.0
3631.2	125.0
3731.2	125.0
3831.2	125.0
3931.2	125.0
4031.2	125.0
4131.2	125.0
4231.2	125.0
4331.2	125.0
4431.2	125.0
4531.2	125.0
4631.2	125.0
4731.2	125.0
4831.2	125.0
4931.2	125.0
5031.2	125.0
5131.2	125.0
5231.2	125.0
5331.2	125.0
5431.2	125.0
5531.2	125.0
5631.2	125.0
5731.2	125.0
5831.2	125.0
5931.2	125.0
6031.2	125.0
6131.2	125.0
6231.2	125.0
6331.2	125.0
6431.2	125.0
6531.2	125.0
6631.2	125.0
6731.2	125.0
6831.2	125.0
-4568.8	150.0
-4468.8	150.0
-4368.8	150.0
-4268.8	150.0
-4168.8	150.0
-4068.8	150.0
-3968.8	150.0
-3868.8	150.0
-3768.8	150.0
-3668.8	150.0
-3568.8	150.0
-3468.8	150.0
-3368.8000000000006	150.0
-3268.8	150.00000000000009
-3168.8	150.0
-3068.8000000000006	150.00000000000006
-2968.8000000000006	150.0
-2868.8	150.00000000000006
-2768.8	150.00000000000009
-2668.800000000001	149.9999999999999
-2568.7999999999997	149.99999999999997
-2468.8	149.99999999999997
-2368.8	150.00000000000003
-2268.8	149.99999999999997
-2168.8000000000006	150.00000000000003
-2068.7999999999997	150.00000000000006
-1968.8	150.0
-1868.8	150.0
-1768.8	150.0
-1668.8	150.0
-1568.8	150.0
-1468.8	150.0
-1368.8	150.0
-1268.8	150.0
-1168.8	150.0
-1068.8	150.0
-968.8	150.0
