-4568.8	1489.65515	-4568.8	2098.85059
-4468.8	1489.65515	-4468.8	2098.85059
-4368.8	1489.65515	-4368.8	2098.85059
-4268.8	1489.65515	-4268.8	2098.85059
-4168.8	1465.3792638585	-4168.8	2074.5746942585
-4068.8	1464.3678	-4068.8	2073.56323
-3968.8	1464.3678	-3968.8	2073.56323
-3868.8	1464.3678	-3868.8	2073.56323
-3768.8	1464.3678	-3768.8	2073.56323
-3668.8	1464.3678	-3668.8	2073.56323
-3568.8	1464.3678	-3568.8	2073.56323
-3468.8	1464.3678	-3468.8	2069.1379439377
-3368.8	1464.3678	-3368.8	2054.0919630147
-3268.8	1464.3678	-3268.8	2048.27588
-3168.8	1464.3678	-3168.8	2048.27588
-3068.8	1463.4405967416	-3068.8	2048.27588
-2968.8	1459.26817693	-2968.8	2048.27588
-2868.8	1464.3678	-2868.8	2048.27588
-2768.8	1463.1034391348	-2768.8	2048.27588
-2668.8	1464.3678	-2668.8	2048.27588
-2568.8	1464.3678	-2568.8	2048.27588
-2468.8	1461.7126321568	-2468.8	2048.27588
-2368.8	1454.9356167823	-2368.8	2048.27588
-2268.8	1454.9356140561	-2268.8	2048.27588
-2168.8	1454.37929096	-2168.8	2048.27588
-2068.8	1444.4539955571	-2068.8	2048.27588
-1968.8	1450.8390562791	-1968.8	2048.27588
-1868.8	1442.7471065366	-1868.8	2048.27588
-1768.8	1442.7471085235	-1768.8	2048.27588
-1668.8	1439.08044	-1668.8	2043.5977163496
-1568.8	1439.08044	-1568.8	2031.0804819399
-1468.8	1436.2356117794	-1468.8	2022.98853
-1368.8	1429.9769944506	-1368.8	2022.98853
-1268.8	1419.5459680732	-1268.8	2022.98853
-1168.8	1413.79309	-1168.8	2022.98853
-1068.8	1408.8620576638	-1068.8	2022.98853
-968.8	1388.50574	-968.8	2022.98853
-868.8	1386.4195340614	-868.8	2022.98853
-768.8	1375.9884981051	-768.8	2022.98853
-668.8	1369.7298765355	-668.8	2022.98853
-568.8	1363.21838	-568.8	2022.98853
-468.8	1360.0574636909	-468.8	2022.98853
-368.8	1347.4137879398	-368.8	2022.98853
-268.8	1337.93103	-268.8	2020.0804828677
-168.8	1337.93103	-168.8	2007.5632401622
-68.802	1337.93103	-68.802	1997.70117
31.198	1337.93103	31.198	1997.70117
131.2	1337.93103	131.2	1997.70117
231.2	1337.93103	231.2	1997.70117
331.2	1337.93103	331.2	1997.70117
431.2	1337.93103	431.2	1997.70117
531.2	1337.93103	531.2	1997.70117
631.2	1337.93103	631.2	1997.70117
731.2	1337.93103	731.2	1996.0574956459
831.2	1337.93103	831.2	1983.5402573947
931.2	1337.93103	931.2	1972.41382
1031.2	1337.93103	1031.2	1972.41382
1131.2	1337.93103	1131.2	1972.41382
1231.2	1337.93103	1231.2	1972.41382
1331.2	1337.93103	1331.2	1972.41382
1431.2	1337.93103	1431.2	1972.41382
1531.2	1337.93103	1531.2	1972.41382
1631.2	1337.93103	1631.2	1959.2643303099
1731.2	1337.93103	1731.2	1947.12634
1831.2	1337.93103	1831.2	1947.12634
1931.2	1337.93103	1931.2	1947.12634
2031.2	1337.93103	2031.2	1947.12634
2131.2	1337.93103	2131.2	1947.12634
2231.2	1337.93103	2231.2	1947.12634
2331.2	1333.0632136355	2331.2	1947.12634
2431.2	1314.2873546833	2431.2	1947.12634
2531.2	1312.64368	2531.2	1947.12634
2631.2	1312.64368	2631.2	1935.2413496857
2731.2	1312.64368	2731.2	1922.7241744281
2831.2	1312.64368	2831.2	1921.83911
2931.2	1312.64368	2931.2	1921.83911
3031.2	1312.64368	3031.2	1921.83911
3131.2	1312.64368	3131.2	1921.83911
3231.2	1312.64368	3231.2	1921.83911
3331.2	1302.1494249366	3331.2	1921.83911
3431.2	1297.429116101	3431.2	1921.83911
3531.2	1289.0842863914	3531.2	1903.632224872
3631.2	1287.35632	3631.2	1896.55176
3731.2	1287.35632	3731.2	1896.55176
3831.2	1287.35632	3831.2	1896.55176
3931.2	1281.4643700679	3931.2	1896.55176
4031.2	1273.9540279598	4031.2	1896.55176
4131.2	1269.0546035355	4131.2	1896.55176
4231.2	1265.7567077032	4231.2	1896.55176
4331.2	1262.06897	4331.2	1896.55176
4431.2	1262.06897	4431.2	1886.9425666548
4531.2	1262.06897	4531.2	1876.5747469519
4631.2	1262.06897	4631.2	1887.1954399293
4731.2	1257.2643878948	4731.2	1871.2644
4831.2	1244.8735715994	4831.2	1871.2644
4931.2	1238.6149542707	4931.2	1871.2644
5031.2	1236.78162	5031.2	1871.2644
5131.2	1236.78162	5131.2	1871.2644
5231.2	1236.78162	5231.2	1862.6666547925
5331.2	1236.78162	5331.2	1850.1493768447
5431.2	1233.4942591444	5431.2	1845.97693
5531.2	1221.3984685175	5531.2	1845.97693
5631.2	1217.2260538004	5631.2	1845.97693
5731.2	1213.0536390833	5731.2	1845.97693
5831.2	1211.49426	5831.2	1845.97693
5931.2	1211.49426	5931.2	1845.97693
6031.2	1211.49426	6031.2	1845.97693
6131.2	1211.49426	6131.2	1845.97693
6231.2	1211.49426	6231.2	1845.97693
6331.2	1211.49426	6331.2	1845.97693
6431.2	1211.49426	6431.2	1845.97693
6531.2	1211.49426	6531.2	1838.1378884747
6631.2	1211.49426	6631.2	1820.6897
6731.2	1204.9827840346	6731.2	1820.6897
6831.2	1194.9057653945	6831.2	1820.9426092256
